filing|tech_field|variable|patents|mean|std_dev|kurtosis|skewness|min|p1|p10|p25|p50|p75|p90|p99|max
2002|9|"bwd_cits"|3951|4.69957|3.715462|185.259|8.437779|0|0|2|3|4|6|8|16|96
2002|10|"bwd_cits"|4958|4.731545|3.34487|34.90284|3.479129|0|0|2|3|4|6|8|15|57
2002|11|"bwd_cits"|1003|4.677966|6.426848|87.76664|7.777431|0|0|1|2|4|6|9|23|99
2002|12|"bwd_cits"|1786|4.930571|3.101223|9.811663|1.750161|0|0|2|3|4|6|9|16|32
2002|13|"bwd_cits"|6401|6.558506|5.107781|490.526|13.52611|0|1|3|4|6|8|11|22|219
2002|14|"bwd_cits"|4336|4.648985|4.476512|54.12932|5.205093|0|0|1|2|4|6|9|20|74
2002|15|"bwd_cits"|4519|6.466475|21.24056|150.8819|10.9413|0|0|0|1|3|5|9|75|371
2002|16|"bwd_cits"|7726|6.404608|19.3159|980.996|23.88772|0|0|1|2|4|6|10|56|999
2002|17|"bwd_cits"|2730|5.109524|3.98404|58.61344|4.747091|0|1|2|3|4|6|9|19|76
2002|18|"bwd_cits"|983|6.072228|4.259633|22.6709|2.972065|0|0|2|3|5|8|11|19|46
2002|19|"bwd_cits"|2879|5.588746|4.471789|115.3124|6.933666|0|0|2|3|5|7|10|20|103
2002|20|"bwd_cits"|1839|5.038608|3.354001|25.87962|2.619642|0|0|2|3|4|6|9|16|52
2002|21|"bwd_cits"|1806|5.233665|3.665471|27.69106|3.306728|0|0|2|3|4|7|9|17|47
2002|22|"bwd_cits"|78|4.615385|3.381503|11.99446|2.707905|0|0|2|3|4|5|7|21|21
2002|23|"bwd_cits"|2844|5.710267|4.184005|47.13617|4.735634|0|0|2|3|5|7|10|20|60
2002|24|"bwd_cits"|1242|5.307569|2.964538|9.478753|1.821623|0|1|2|3|5|6|9|16|26
2002|25|"bwd_cits"|3436|5.292491|3.104631|13.92831|2.230266|0|1|2|3|5|6|9|16|38
2002|26|"bwd_cits"|2885|4.866205|2.911093|10.5152|1.869254|0|0|2|3|4|6|8|14|33
2002|27|"bwd_cits"|3779|5.34136|2.670429|7.759945|1.439403|0|1|3|4|5|7|9|14|25
2002|28|"bwd_cits"|3089|5.636452|4.965514|433.8569|15.56999|0|1|2|3|5|7|10|17|150
2002|29|"bwd_cits"|3406|5.594539|4.042907|67.51905|5.156266|0|0|2|3|5|7|10|18|83
2002|30|"bwd_cits"|1397|5.512527|3.09045|4.655504|.9598205|0|0|2|3|5|7|10|15|21
2002|31|"bwd_cits"|3638|5.256734|2.881216|19.3553|2.396302|0|1|3|3|5|6|9|15|46
2002|32|"bwd_cits"|4962|5.182789|2.981675|10.18147|1.876059|0|1|2|3|5|6|9|15|31
2002|33|"bwd_cits"|2022|5.483679|3.190703|12.11001|2.156012|0|0|2|4|5|7|9|17|31
2002|34|"bwd_cits"|1762|5.677639|3.356949|27.4453|2.907123|0|1|3|4|5|7|10|16|51
2002|35|"bwd_cits"|3054|5.396202|3.473949|14.68107|2.502908|0|0|2|3|5|7|9|18|34
2003|1|"bwd_cits"|6412|4.838896|3.448455|51.23849|4.110877|0|0|2|3|4|6|9|16|62
2003|2|"bwd_cits"|5843|4.669006|3.429484|123.0179|5.41342|0|0|1|3|4|6|8|15|103
2003|3|"bwd_cits"|4033|4.333003|2.838571|31.42397|2.726706|0|0|2|3|4|5|8|13|55
2003|4|"bwd_cits"|5909|3.76815|2.591075|12.92219|1.868932|0|0|1|2|3|5|7|12|33
2003|5|"bwd_cits"|1336|3.876497|2.453557|8.536799|1.589329|0|0|1|2|4|5|7|12|21
2003|6|"bwd_cits"|6537|3.777727|2.837447|13.77121|1.940888|0|0|1|2|3|5|7|13|38
2003|7|"bwd_cits"|1018|3.768173|3.286588|19.69355|2.207391|0|0|0|1|3|5|8|13|41
2003|8|"bwd_cits"|3011|5.28894|5.392151|232.5539|12.14332|0|0|2|3|4|7|9|18|115
2003|9|"bwd_cits"|3625|5.141242|5.461275|187.2739|11.0605|0|0|2|3|4|6|9|17|120
2003|10|"bwd_cits"|5131|4.756188|3.20927|55.56172|3.852029|0|0|2|3|4|6|8|15|75
2003|11|"bwd_cits"|964|4.788382|7.452921|190.4653|11.50342|0|0|1|2|4|6|8|27|147
2003|12|"bwd_cits"|1714|4.835473|3.047551|14.16975|2.017329|0|0|2|3|4|6|8|16|38
2003|13|"bwd_cits"|7429|6.381478|4.764809|336.6594|10.66791|0|1|3|4|5|8|11|21|192
2003|14|"bwd_cits"|4767|5.226977|7.904519|353.7195|14.17493|0|0|1|2|4|6|9|30|269
2003|15|"bwd_cits"|4698|6.711367|16.21471|139.5974|9.489983|0|0|1|2|3|6|11|70|367
2003|16|"bwd_cits"|7303|6.881692|17.19314|405.7567|15.65679|0|0|1|2|4|6|11|61|666
2003|17|"bwd_cits"|2911|5.576778|7.680622|555.811|18.91036|0|1|2|3|4|7|10|23|270
2003|18|"bwd_cits"|1140|5.894737|4.22287|89.15562|5.852797|0|0|2|3|5|7|10|17|80
2003|19|"bwd_cits"|2811|6.308787|7.542571|82.93173|7.708786|0|0|2|3|5|7|11|30|111
2003|20|"bwd_cits"|1940|5.209794|3.612454|21.0192|2.739296|0|0|2|3|4|7|9|17|43
2003|21|"bwd_cits"|1915|5.440209|3.782066|46.06944|4.173377|0|0|2|3|5|7|9|17|63
2003|22|"bwd_cits"|141|4.340425|2.520855|4.207944|.8098714|0|0|1|3|4|6|7|12|14
2003|23|"bwd_cits"|2919|5.55704|3.934969|50.39787|4.371485|0|1|2|3|5|7|10|18|74
2003|24|"bwd_cits"|1341|5.354213|3.030535|14.31511|2.06876|0|1|2|3|5|7|9|15|37
2003|25|"bwd_cits"|3556|5.433633|3.00891|8.750916|1.663963|0|1|2|3|5|7|9|16|30
2003|26|"bwd_cits"|2844|4.960619|2.937956|9.075802|1.692999|0|0|2|3|4|6|9|15|31
2003|27|"bwd_cits"|3757|5.262976|2.760119|7.655462|1.497101|0|0|3|4|5|6|9|15|25
2003|28|"bwd_cits"|3433|5.812409|5.924771|239.3975|12.3482|0|1|2|3|5|7|10|19|141
2003|29|"bwd_cits"|3369|5.596616|3.476115|13.93404|2.292649|0|1|2|3|5|7|10|18|37
2003|30|"bwd_cits"|1611|5.681564|4.462379|440.0312|15.57169|0|0|2|4|5|7|10|15|135
2003|31|"bwd_cits"|3764|5.375399|3.005379|10.11927|1.849769|0|1|2|3|5|7|9|16|36
2003|32|"bwd_cits"|5679|5.272231|3.358552|308.138|9.898262|0|1|2|3|5|6|9|15|126
2003|33|"bwd_cits"|2032|5.36811|2.916755|6.95035|1.540756|0|1|2|4|5|7|9|15|25
2003|34|"bwd_cits"|2016|6.025794|4.91176|237.2206|10.38039|0|1|3|4|5|7|10|21|134
2003|35|"bwd_cits"|3140|5.182166|3.02089|10.22896|1.804329|0|0|2|3|5|6|9|16|36
2004|1|"bwd_cits"|6696|5.090651|3.499365|83.21793|4.632992|0|0|2|3|4|6|9|16|96
2004|2|"bwd_cits"|6223|4.697413|4.096734|435.1273|14.64007|0|0|1|3|4|6|8|14|138
2004|3|"bwd_cits"|4282|4.365016|3.044729|153.3631|6.51777|0|0|2|3|4|6|8|14|90
2004|4|"bwd_cits"|6630|3.663801|2.538038|21.18011|2.31067|0|0|1|2|3|5|7|12|41
2004|5|"bwd_cits"|1232|3.996753|2.544804|5.550927|1.17115|0|0|1|2|4|5|7|12|17
2004|6|"bwd_cits"|7638|3.779654|2.759206|7.999571|1.522774|0|0|1|2|3|5|7|13|27
2004|7|"bwd_cits"|929|3.514532|2.882777|4.770996|1.064581|0|0|0|1|3|5|7|12|17
2004|8|"bwd_cits"|3058|5.521583|4.399983|91.90086|6.459701|0|0|2|3|5|7|10|17|93
2004|9|"bwd_cits"|3681|5.770986|5.214943|130.1605|7.543729|0|0|2|3|5|7|10|24|121
2004|10|"bwd_cits"|5575|4.855785|3.107338|18.09738|2.373799|0|0|2|3|4|6|9|15|44
2004|11|"bwd_cits"|1081|5.278446|8.77355|51.16913|6.20076|0|0|1|2|3|6|9|64|109
2004|12|"bwd_cits"|1950|4.853333|3.080421|29.33658|2.951136|0|0|2|3|4|6|8|15|49
2004|13|"bwd_cits"|7969|6.42201|11.43411|5702.923|69.86755|0|1|3|4|5|8|11|22|945
2004|14|"bwd_cits"|5471|5.530616|9.001469|227.9533|11.8911|0|0|1|2|4|6|10|39|246
2004|15|"bwd_cits"|4611|8.545001|23.28713|78.41206|7.654059|0|0|1|2|3|6|14|115|368
2004|16|"bwd_cits"|6801|6.960447|15.62045|191.5374|11.76581|0|0|1|2|4|7|11|62|338
2004|17|"bwd_cits"|3007|5.763219|7.419952|198.0938|11.18496|0|0|2|3|4|7|10|25|188
2004|18|"bwd_cits"|1198|6.546744|7.832887|247.5099|12.39931|0|0|2|4|5|8|11|35|186
2004|19|"bwd_cits"|2787|6.59024|11.73276|155.5226|11.13157|0|0|2|3|5|7|10|32|241
2004|20|"bwd_cits"|2041|5.437041|5.112564|112.6164|8.32041|0|0|2|3|5|7|10|18|84
2004|21|"bwd_cits"|1990|5.545729|3.95038|30.78867|3.699199|0|0|2|3|5|7|10|20|51
2004|22|"bwd_cits"|85|4.42353|2.624865|3.582348|.867566|0|0|1|2|4|6|8|12|12
2004|23|"bwd_cits"|3076|5.552341|4.1868|74.24011|5.546891|0|0|2|3|5|7|10|20|84
2004|24|"bwd_cits"|1379|5.454677|3.467653|16.38363|2.523657|0|1|2|3|5|7|9|17|38
2004|25|"bwd_cits"|3769|5.236402|3.100166|19.90499|2.548181|0|1|2|3|5|6|9|15|41
2004|26|"bwd_cits"|3101|5.023218|2.943244|10.67357|1.827743|0|0|2|3|4|6|9|15|36
2004|27|"bwd_cits"|3922|5.235849|2.700696|8.40618|1.491714|0|0|3|4|5|6|9|14|30
2004|28|"bwd_cits"|3091|5.527338|4.785646|268.1104|11.7876|0|1|2|3|5|7|10|18|134
2004|29|"bwd_cits"|3391|5.649956|4.172374|58.05602|5.134479|0|0|2|3|5|7|10|21|67
2004|30|"bwd_cits"|1733|5.613387|3.21344|16.52392|2.122432|0|0|2|4|5|7|9|15|42
2004|31|"bwd_cits"|3883|5.363894|2.926228|14.81241|1.944788|0|1|3|3|5|7|9|14|45
2004|32|"bwd_cits"|5843|5.20178|2.867289|12.56276|1.97422|0|1|2|3|5|6|9|15|38
2004|33|"bwd_cits"|2289|5.360419|3.274161|30.15758|3.276091|0|0|2|3|5|7|9|17|52
2004|34|"bwd_cits"|2323|5.686612|3.658427|46.12765|4.189136|0|0|3|4|5|7|10|17|59
2004|35|"bwd_cits"|3491|5.171298|2.907434|10.58014|1.867198|0|0|2|3|5|6|9|15|30
2005|1|"bwd_cits"|7185|5.234377|3.398736|66.72212|3.974434|0|0|2|3|5|7|9|16|91
2005|2|"bwd_cits"|6249|4.844935|3.323585|38.95535|3.094333|0|0|2|3|4|6|9|15|71
2005|3|"bwd_cits"|4492|4.488647|2.827971|11.14603|1.806999|0|0|2|3|4|6|8|14|33
2005|4|"bwd_cits"|7124|3.698624|2.440013|11.88749|1.715187|0|0|1|2|3|5|7|11|31
2005|5|"bwd_cits"|1249|4.143315|2.795278|7.252395|1.413626|0|0|1|2|4|5|8|13|25
2005|6|"bwd_cits"|8310|3.878941|2.785643|7.211247|1.381745|0|0|1|2|3|5|7|13|28
2005|7|"bwd_cits"|1112|3.545863|3.019835|7.119493|1.306402|0|0|0|1|3|5|7|13|27
2005|8|"bwd_cits"|3074|5.68933|4.101872|61.11921|4.65945|0|0|2|3|5|7|10|20|85
2005|9|"bwd_cits"|3931|6.594759|12.48455|292.3983|14.77592|0|0|2|3|5|7|11|38|326
2005|10|"bwd_cits"|5760|4.880903|3.677631|453.98|12.81924|0|0|2|3|4|6|8|15|151
2005|11|"bwd_cits"|1183|6.01268|12.68894|132.491|9.923281|0|0|1|2|4|6|11|64|217
2005|12|"bwd_cits"|2152|4.795074|2.601239|5.28187|1.044757|0|0|2|3|4|6|8|13|22
2005|13|"bwd_cits"|8492|6.677343|5.734312|101.1592|7.346941|0|1|3|4|6|8|11|29|122
2005|14|"bwd_cits"|5448|6.069934|10.10071|133.5234|9.507182|0|0|1|2|4|7|11|43|208
2005|15|"bwd_cits"|4498|9.762116|25.61873|118.5657|8.119625|0|0|1|2|3|7|17|145|638
2005|16|"bwd_cits"|7313|7.290168|15.61023|336.0681|13.87813|0|0|1|2|4|7|13|61|536
2005|17|"bwd_cits"|3146|6.712651|11.1052|256.0579|13.25393|0|0|2|3|5|8|12|38|283
2005|18|"bwd_cits"|1206|7.482587|10.44516|75.84734|7.549858|0|0|2|4|6|8|12|69|145
2005|19|"bwd_cits"|3293|6.645308|7.388041|79.26142|6.823689|0|0|2|3|5|8|12|33|126
2005|20|"bwd_cits"|2092|5.750478|3.854835|12.81071|2.124312|0|0|2|3|5|8|10|18|38
2005|21|"bwd_cits"|2074|5.768081|4.19895|28.349|3.431848|0|0|2|3|5|7|10|21|58
2005|22|"bwd_cits"|154|4.62987|3.597296|23.49368|3.279452|0|0|1|2|4|6|8|14|32
2005|23|"bwd_cits"|3140|5.953822|4.977499|232.3376|10.66766|0|1|2|3|5|7|10|20|129
2005|24|"bwd_cits"|1484|5.611186|3.847099|22.39677|3.07181|0|1|2|3|5|7|10|19|43
2005|25|"bwd_cits"|4103|5.410675|3.157225|19.50809|2.585299|0|1|2|3|5|7|9|16|45
2005|26|"bwd_cits"|3251|5.267303|3.179972|14.32836|2.181801|0|1|2|3|5|7|9|16|37
2005|27|"bwd_cits"|4005|5.443945|3.009337|13.60861|2.047022|0|0|3|4|5|7|9|15|37
2005|28|"bwd_cits"|3261|6.709905|12.69092|215.1239|13.28559|0|1|2|3|5|7|11|29|270
2005|29|"bwd_cits"|3487|5.91368|3.666107|20.29371|2.66373|0|1|2|4|5|7|10|18|50
2005|30|"bwd_cits"|2016|5.795139|3.203007|6.707656|1.254751|0|0|2|4|5|7|10|16|32
2005|31|"bwd_cits"|4169|5.645719|3.482673|83.74043|4.898775|0|1|3|4|5|7|10|16|87
2005|32|"bwd_cits"|6328|5.356511|3.388815|422.2412|11.36348|0|0|2|3|5|7|9|15|142
2005|33|"bwd_cits"|2584|5.339009|3.034007|11.37373|1.902337|0|1|2|3|5|7|9|15|34
2005|34|"bwd_cits"|2389|5.68062|3.260167|8.515677|1.689323|0|0|2|4|5|7|10|17|32
2005|35|"bwd_cits"|3671|5.190412|3.094863|21.31208|2.439462|0|0|2|3|5|6|9|15|51
2006|1|"bwd_cits"|7489|5.475764|3.796082|95.72562|5.563805|0|0|2|3|5|7|9|18|99
2006|2|"bwd_cits"|5862|4.982429|3.463835|66.59476|4.575245|0|0|2|3|4|6|9|14|78
2006|3|"bwd_cits"|4480|4.577679|2.737001|8.976047|1.478366|0|0|2|3|4|6|8|13|29
2006|4|"bwd_cits"|8145|3.793002|2.519935|13.20018|1.749092|0|0|1|2|3|5|7|12|39
2006|5|"bwd_cits"|1213|4.374279|2.862077|7.124785|1.475988|0|0|1|3|4|6|8|14|23
2006|6|"bwd_cits"|8402|4.0388|3.134173|75.7426|4.523571|0|0|1|2|4|5|8|14|79
2006|7|"bwd_cits"|1229|3.80716|3.333682|29.33654|3.170224|0|0|0|2|3|5|7|14|41
2006|8|"bwd_cits"|3287|5.763614|4.948897|186.8423|9.883613|0|0|2|3|5|7|10|19|125
2006|9|"bwd_cits"|3488|6.68578|10.31324|177.6708|11.57334|0|0|2|3|5|7|11|42|206
2006|10|"bwd_cits"|6119|5.102631|3.963951|88.85506|6.361389|0|0|2|3|4|6|9|17|85
2006|11|"bwd_cits"|1243|5.855994|11.22028|74.69402|7.69422|0|0|1|2|4|6|10|59|138
2006|12|"bwd_cits"|2122|4.733271|2.699558|6.719981|1.388028|0|0|2|3|4|6|8|14|24
2006|13|"bwd_cits"|9392|6.75394|11.66621|5852.227|68.62165|0|1|3|4|6|8|11|24|1011
2006|14|"bwd_cits"|5254|6.286258|10.2923|286.1339|11.66016|0|0|1|2|4|7|11|54|356
2006|15|"bwd_cits"|4685|10.55582|25.33493|56.65984|6.253603|0|0|1|2|4|7|21|124|340
2006|16|"bwd_cits"|8187|8.896299|32.84689|474.4913|19.22286|0|0|1|2|4|7|13|96|1004
2006|17|"bwd_cits"|3281|7.108809|9.258157|127.4699|9.081717|0|0|2|3|5|8|13|39|170
2006|18|"bwd_cits"|1387|7.528479|8.706188|141.0565|9.231506|0|0|2|4|6|9|12|47|181
2006|19|"bwd_cits"|3594|8.750139|17.82966|57.02318|7.042745|0|1|2|3|5|8|13|154|172
2006|20|"bwd_cits"|2292|5.996073|3.902286|9.444204|1.766111|0|0|2|3|5|8|11|19|39
2006|21|"bwd_cits"|2101|6.360781|4.586239|36.37734|3.660493|0|1|2|4|5|8|11|23|77
2006|22|"bwd_cits"|182|4.39011|2.829699|9.224716|1.687619|0|0|2|3|4|6|7|13|21
2006|23|"bwd_cits"|3178|6.011957|4.602675|175.0489|8.103635|0|0|2|4|5|7|10|20|129
2006|24|"bwd_cits"|1625|5.835692|3.458687|9.749209|1.787781|0|0|2|4|5|7|10|18|35
2006|25|"bwd_cits"|3969|5.38322|3.257131|19.85301|2.754941|0|1|2|3|5|7|9|16|37
2006|26|"bwd_cits"|3156|5.570342|3.328187|13.46906|2.167737|0|1|2|3|5|7|10|16|40
2006|27|"bwd_cits"|4029|5.558948|2.847726|7.605346|1.406233|0|0|3|4|5|7|9|15|25
2006|28|"bwd_cits"|3033|6.495879|10.36259|232.4307|13.35462|0|1|2|3|5|7|10|24|253
2006|29|"bwd_cits"|3613|6.043178|4.598415|226.1902|9.654006|0|0|3|4|5|7|10|19|139
2006|30|"bwd_cits"|2025|5.751605|3.387233|6.430664|1.210425|0|0|2|4|5|7|10|17|27
2006|31|"bwd_cits"|4233|5.722891|3.40736|85.46212|5.111704|0|0|3|4|5|7|10|15|80
2006|32|"bwd_cits"|6572|5.586731|3.016203|8.571134|1.659165|0|1|3|4|5|7|9|16|32
2006|33|"bwd_cits"|2636|5.433611|3.228043|14.53394|2.227959|0|0|2|3|5|7|9|16|40
2006|34|"bwd_cits"|2552|6.316223|9.952924|282.4548|15.70232|0|0|3|4|5|7|10|19|195
2006|35|"bwd_cits"|3709|5.261256|3.481103|57.67444|4.588626|0|0|2|3|5|7|9|16|63
2007|1|"bwd_cits"|7769|5.625692|4.848125|434.2322|14.07823|0|0|2|3|5|7|10|18|200
2007|2|"bwd_cits"|5312|5.224209|3.572367|34.22143|3.222642|0|0|2|3|5|7|9|16|66
2007|3|"bwd_cits"|4176|4.666427|2.868133|8.287101|1.489812|0|0|2|3|4|6|8|14|28
2007|4|"bwd_cits"|8623|3.94016|2.883679|286.7056|8.418726|0|0|1|2|3|5|7|12|117
2007|5|"bwd_cits"|1127|4.427684|2.877279|5.681206|1.154188|0|0|1|3|4|6|8|13|20
2007|6|"bwd_cits"|7929|4.148064|3.357901|181.6818|6.969478|0|0|1|2|4|5|8|14|117
2007|7|"bwd_cits"|1131|4.020336|3.018898|4.550685|.9557294|0|0|0|2|4|6|8|13|20
2007|8|"bwd_cits"|3114|6.699101|8.085455|111.0234|9.013036|0|0|2|4|5|8|11|30|138
2007|9|"bwd_cits"|3654|6.91133|10.53555|240.8749|13.40373|0|0|2|4|5|8|11|39|216
2007|10|"bwd_cits"|6023|5.193923|3.645525|35.38349|3.781888|0|0|2|3|5|6|9|17|51
2007|11|"bwd_cits"|1312|7.020579|15.97668|112.2165|8.94207|0|0|1|2|4|6|12|68|266
2007|12|"bwd_cits"|2040|4.768628|2.931689|7.375271|1.489576|0|0|2|3|4|6|8|15|26
2007|13|"bwd_cits"|9710|6.60999|5.37566|82.96311|6.658646|0|1|3|4|6|8|11|24|120
2007|14|"bwd_cits"|5044|7.064631|14.3036|168.7647|10.56652|0|0|1|2|4|7|12|58|350
2007|15|"bwd_cits"|4496|10.80627|25.79001|48.01943|6.011667|0|0|1|2|4|8|21|151|324
2007|16|"bwd_cits"|7558|8.858693|28.82528|480.579|18.37453|0|0|1|2|4|7|14|96|997
2007|17|"bwd_cits"|3131|7.585755|10.57506|128.7373|8.573858|0|1|2|3|5|9|14|51|250
2007|18|"bwd_cits"|1308|7.584098|8.352219|58.45396|6.360999|0|0|2|4|6|9|13|46|108
2007|19|"bwd_cits"|3732|8.339229|12.13672|52.81028|6.20858|0|1|2|4|6|9|14|67|147
2007|20|"bwd_cits"|2276|6.487698|4.293448|17.67883|2.460212|0|0|2|4|6|8|11|19|55
2007|21|"bwd_cits"|2100|6.660953|8.631147|270.4552|14.10425|0|0|2|3|5|8|11|23|208
2007|22|"bwd_cits"|173|4.705202|3.479145|8.655127|1.995531|0|0|2|3|4|5|10|20|22
2007|23|"bwd_cits"|3211|6.282155|4.19896|29.43821|3.395921|0|1|3|4|5|8|11|20|61
2007|24|"bwd_cits"|1664|5.917668|3.978272|21.71472|3.043335|0|0|2|4|5|7|10|21|42
2007|25|"bwd_cits"|4018|5.500498|5.044796|664.6009|19.74828|0|1|2|3|5|7|9|15|200
2007|26|"bwd_cits"|3289|5.648221|3.495565|23.76324|2.931262|0|1|2|3|5|7|10|18|50
2007|27|"bwd_cits"|4408|5.607985|2.95602|11.18621|1.654002|0|0|3|4|5|7|9|15|37
2007|28|"bwd_cits"|2730|6.515018|7.33554|191.929|10.8304|0|0|2|3|5|8|11|27|178
2007|29|"bwd_cits"|3604|6.254717|5.41398|346.8914|13.57405|0|0|3|4|5|8|10|22|158
2007|30|"bwd_cits"|2056|6.06177|3.342068|7.021296|1.149672|0|0|3|4|6|8|10|16|31
2007|31|"bwd_cits"|4175|5.676886|3.078245|10.1242|1.685325|0|0|3|4|5|7|9|15|35
2007|32|"bwd_cits"|6582|5.607718|3.367866|74.63215|4.787524|0|0|3|4|5|7|9|16|76
2007|33|"bwd_cits"|2638|5.30326|3.195761|22.13954|2.565704|0|0|2|3|5|7|9|16|48
2007|34|"bwd_cits"|2697|6.195402|9.036811|528.2803|20.84832|0|0|3|4|5|7|10|19|248
2007|35|"bwd_cits"|3849|5.211483|3.024495|16.02974|1.980207|0|0|2|3|5|7|9|15|44
2008|1|"bwd_cits"|8221|5.878482|4.030021|87.21882|5.268542|0|0|2|4|5|7|10|18|108
2008|2|"bwd_cits"|4819|5.6105|3.942244|320.2799|10.55819|0|0|2|4|5|7|9|16|143
2008|3|"bwd_cits"|3998|4.643822|3.135773|25.06968|2.627209|0|0|1|3|4|6|8|15|47
2008|4|"bwd_cits"|8773|3.80326|2.512314|5.967871|1.11152|0|0|1|2|3|5|7|11|26
2008|5|"bwd_cits"|1016|4.393701|2.752253|4.962254|.9321399|0|0|1|2|4|6|8|12|20
2008|6|"bwd_cits"|7456|4.347237|3.127645|50.87342|3.412042|0|0|1|2|4|6|8|14|75
2008|7|"bwd_cits"|1223|4.132461|3.087452|22.51185|2.240643|0|0|0|2|4|6|8|12|42
2008|8|"bwd_cits"|3071|6.718658|6.704389|98.62984|8.016946|0|0|2|4|6|8|11|26|119
2008|9|"bwd_cits"|3456|8.33044|15.00339|116.2653|9.673786|0|1|3|4|6|8|12|56|250
2008|10|"bwd_cits"|6110|5.37054|3.569874|187.868|6.857796|0|0|2|3|5|7|9|16|121
2008|11|"bwd_cits"|1231|5.922827|9.492816|85.25879|7.569163|0|0|1|2|4|7|11|43|140
2008|12|"bwd_cits"|2126|4.909689|2.950626|19.58579|2.258441|0|0|2|3|4|6|8|13|40
2008|13|"bwd_cits"|8843|6.881601|4.988757|124.8211|6.579833|0|1|3|4|6|8|12|24|157
2008|14|"bwd_cits"|4471|8.524714|23.30835|869.0795|24.60358|0|0|1|3|5|9|15|67|996
2008|15|"bwd_cits"|4417|9.74983|20.84377|51.8029|5.98383|0|0|1|2|4|8|19|106|299
2008|16|"bwd_cits"|7094|8.489569|21.54428|675.1476|19.2365|0|0|1|3|5|8|15|81|985
2008|17|"bwd_cits"|2996|9.133512|15.66725|289.6635|13.66687|0|1|2|4|6|10|16|63|408
2008|18|"bwd_cits"|1312|7.878811|9.781587|192.5182|10.47652|0|0|2|4|6|9|14|47|223
2008|19|"bwd_cits"|3593|10.19176|17.06048|64.46365|6.987667|0|1|2|4|6|10|18|82|214
2008|20|"bwd_cits"|2191|7.073026|4.894238|14.49669|2.473588|0|0|3|4|6|9|12|25|49
2008|21|"bwd_cits"|2010|6.984577|7.251183|337.4019|13.83797|0|1|2|4|6|9|12|23|210
2008|22|"bwd_cits"|157|5.280255|9.132103|124.9321|10.56029|0|0|1|3|4|6|9|14|113
2008|23|"bwd_cits"|3241|6.855291|5.931896|253.7215|10.69483|0|1|3|4|6|8|12|24|181
2008|24|"bwd_cits"|1757|6.480364|4.931684|75.72697|5.744092|0|0|3|4|6|8|11|26|96
2008|25|"bwd_cits"|3829|5.796291|3.964086|145.8486|7.664332|0|1|3|4|5|7|9|17|106
2008|26|"bwd_cits"|3185|5.884459|3.216804|8.811018|1.67573|0|1|3|4|5|7|10|16|35
2008|27|"bwd_cits"|4493|6.022924|3.439097|76.85242|4.340702|0|0|3|4|5|7|10|17|86
2008|28|"bwd_cits"|2762|8.320782|15.48676|84.33769|8.338272|0|1|3|4|6|8|12|91|201
2008|29|"bwd_cits"|3697|6.336489|4.32592|75.38477|5.239411|0|0|3|4|5|8|11|21|99
2008|30|"bwd_cits"|2146|6.267474|3.537773|13.25052|1.766894|0|0|3|4|6|8|10|17|45
2008|31|"bwd_cits"|4320|5.719676|2.973976|9.535919|1.525582|0|0|3|4|5|7|9|15|37
2008|32|"bwd_cits"|6678|5.64136|2.942107|9.495386|1.680633|0|1|3|4|5|7|9|15|36
2008|33|"bwd_cits"|2636|5.757967|3.59905|25.34579|3.142035|0|0|2|4|5|7|9|18|53
2008|34|"bwd_cits"|2653|6.279684|6.259667|353.0843|14.95127|0|0|3|4|5|8|10|20|169
2008|35|"bwd_cits"|3967|5.582304|3.701579|30.36241|3.475598|0|0|2|4|5|7|9|19|59
2009|1|"bwd_cits"|8050|5.800373|6.730422|3237.182|46.67989|0|0|2|3|5|7|10|18|486
2009|2|"bwd_cits"|4012|5.637587|3.287331|16.61501|2.116246|0|0|2|3|5|7|10|15|41
2009|3|"bwd_cits"|3495|4.835193|2.90604|16.92668|1.972866|0|0|2|3|4|6|8|13|41
2009|4|"bwd_cits"|8448|3.860559|2.566131|5.900496|1.048738|0|0|1|2|4|5|7|11|28
2009|5|"bwd_cits"|972|4.580247|3.374457|51.76012|4.205248|0|0|1|3|4|6|8|14|54
2009|6|"bwd_cits"|7400|4.462432|3.334356|155.1177|5.999046|0|0|1|2|4|6|8|14|112
2009|7|"bwd_cits"|1242|4.10306|3.020586|9.301412|1.397807|0|0|0|2|4|6|8|14|31
2009|8|"bwd_cits"|3258|6.565378|5.365962|103.0646|7.442044|0|0|2|4|6|8|11|21|106
2009|9|"bwd_cits"|2993|9.127631|15.50786|64.6986|7.147579|0|1|3|4|6|9|13|100|201
2009|10|"bwd_cits"|5830|5.307375|3.407055|12.9716|2.023842|0|0|2|3|5|7|9|17|41
2009|11|"bwd_cits"|1201|6.788509|14.10042|130.2379|9.785855|0|0|1|2|4|7|12|56|220
2009|12|"bwd_cits"|1840|5.210326|5.064435|644.095|20.1455|0|0|2|3|5|6|9|15|172
2009|13|"bwd_cits"|9089|6.850809|4.97898|74.28594|5.684298|0|1|3|4|6|8|12|24|101
2009|14|"bwd_cits"|4503|8.149678|15.42655|278.4301|12.79209|0|0|2|3|5|8|15|61|463
2009|15|"bwd_cits"|4042|9.107372|20.84009|86.27625|7.527357|0|0|1|2|4|8|18|106|430
2009|16|"bwd_cits"|6432|8.291045|21.98106|710.7325|20.4498|0|0|1|3|4|8|14|80|982
