"Ctry_code"|"Reg_Code"|"Reg_label"|"Up_reg_code"|"Up_reg_label"
"US"|"US29051"|"Cole County, MO"|"US037"|"COLUMBIA - MO"
"US"|"US29053"|"Cooper County, MO"|"US037"|"COLUMBIA - MO"
"US"|"US29055"|"Crawford County, MO"|"US160"|"ST. LOUIS-ST. CHARLES-FARMINGTON - MO-IL"
"US"|"US29057"|"Dade County, MO"|"US159"|"SPRINGFIELD - MO"
"US"|"US29059"|"Dallas County, MO"|"US159"|"SPRINGFIELD - MO"
"US"|"US29061"|"Daviess County, MO"|"US084"|"KANSAS CITY-OVERLAND PARK-KANSAS CITY - MO-KS"
"US"|"US29063"|"DeKalb County, MO"|"US084"|"KANSAS CITY-OVERLAND PARK-KANSAS CITY - MO-KS"
"US"|"US29065"|"Dent County, MO"|"US159"|"SPRINGFIELD - MO"
"US"|"US29067"|"Douglas County, MO"|"US159"|"SPRINGFIELD - MO"
"US"|"US29069"|"Dunklin County, MO"|"US082"|"JONESBORO - AR"
"US"|"US29071"|"Franklin County, MO"|"US160"|"ST. LOUIS-ST. CHARLES-FARMINGTON - MO-IL"
"US"|"US29073"|"Gasconade County, MO"|"US160"|"ST. LOUIS-ST. CHARLES-FARMINGTON - MO-IL"
"US"|"US29075"|"Gentry County, MO"|"US084"|"KANSAS CITY-OVERLAND PARK-KANSAS CITY - MO-KS"
"US"|"US29077"|"Greene County, MO"|"US159"|"SPRINGFIELD - MO"
"US"|"US29079"|"Grundy County, MO"|"US084"|"KANSAS CITY-OVERLAND PARK-KANSAS CITY - MO-KS"
"US"|"US29081"|"Harrison County, MO"|"US084"|"KANSAS CITY-OVERLAND PARK-KANSAS CITY - MO-KS"
"US"|"US29083"|"Henry County, MO"|"US084"|"KANSAS CITY-OVERLAND PARK-KANSAS CITY - MO-KS"
"US"|"US29085"|"Hickory County, MO"|"US159"|"SPRINGFIELD - MO"
"US"|"US29087"|"Holt County, MO"|"US084"|"KANSAS CITY-OVERLAND PARK-KANSAS CITY - MO-KS"
"US"|"US29089"|"Howard County, MO"|"US037"|"COLUMBIA - MO"
"US"|"US29091"|"Howell County, MO"|"US159"|"SPRINGFIELD - MO"
"US"|"US29093"|"Iron County, MO"|"US160"|"ST. LOUIS-ST. CHARLES-FARMINGTON - MO-IL"
"US"|"US29095"|"Jackson County, MO"|"US084"|"KANSAS CITY-OVERLAND PARK-KANSAS CITY - MO-KS"
"US"|"US29097"|"Jasper County, MO"|"US083"|"JOPLIN - MO"
"US"|"US29099"|"Jefferson County, MO"|"US160"|"ST. LOUIS-ST. CHARLES-FARMINGTON - MO-IL"
"US"|"US29101"|"Johnson County, MO"|"US084"|"KANSAS CITY-OVERLAND PARK-KANSAS CITY - MO-KS"
"US"|"US29103"|"Knox County, MO"|"US084"|"KANSAS CITY-OVERLAND PARK-KANSAS CITY - MO-KS"
"US"|"US29105"|"Laclede County, MO"|"US159"|"SPRINGFIELD - MO"
"US"|"US29107"|"Lafayette County, MO"|"US084"|"KANSAS CITY-OVERLAND PARK-KANSAS CITY - MO-KS"
"US"|"US29109"|"Lawrence County, MO"|"US159"|"SPRINGFIELD - MO"
"US"|"US29111"|"Lewis County, MO"|"US158"|"SPRINGFIELD - IL"
"US"|"US29113"|"Lincoln County, MO"|"US160"|"ST. LOUIS-ST. CHARLES-FARMINGTON - MO-IL"
"US"|"US29115"|"Linn County, MO"|"US084"|"KANSAS CITY-OVERLAND PARK-KANSAS CITY - MO-KS"
"US"|"US29117"|"Livingston County, MO"|"US084"|"KANSAS CITY-OVERLAND PARK-KANSAS CITY - MO-KS"
"US"|"US29119"|"McDonald County, MO"|"US057"|"FAYETTEVILLE-SPRINGDALE-ROGERS - AR-MO"
"US"|"US29121"|"Macon County, MO"|"US084"|"KANSAS CITY-OVERLAND PARK-KANSAS CITY - MO-KS"
"US"|"US29123"|"Madison County, MO"|"US160"|"ST. LOUIS-ST. CHARLES-FARMINGTON - MO-IL"
"US"|"US29125"|"Maries County, MO"|"US037"|"COLUMBIA - MO"
"US"|"US29127"|"Marion County, MO"|"US158"|"SPRINGFIELD - IL"
"US"|"US29129"|"Mercer County, MO"|"US084"|"KANSAS CITY-OVERLAND PARK-KANSAS CITY - MO-KS"
"US"|"US29131"|"Miller County, MO"|"US037"|"COLUMBIA - MO"
"US"|"US29133"|"Mississippi County, MO"|"US025"|"CAPE GIRARDEAU-JACKSON - MO-IL"
"US"|"US29135"|"Moniteau County, MO"|"US037"|"COLUMBIA - MO"
"US"|"US29137"|"Monroe County, MO"|"US037"|"COLUMBIA - MO"
"US"|"US29139"|"Montgomery County, MO"|"US160"|"ST. LOUIS-ST. CHARLES-FARMINGTON - MO-IL"
"US"|"US29141"|"Morgan County, MO"|"US037"|"COLUMBIA - MO"
"US"|"US29143"|"New Madrid County, MO"|"US025"|"CAPE GIRARDEAU-JACKSON - MO-IL"
"US"|"US29145"|"Newton County, MO"|"US083"|"JOPLIN - MO"
"US"|"US29147"|"Nodaway County, MO"|"US084"|"KANSAS CITY-OVERLAND PARK-KANSAS CITY - MO-KS"
"US"|"US29149"|"Oregon County, MO"|"US159"|"SPRINGFIELD - MO"
"US"|"US29151"|"Osage County, MO"|"US037"|"COLUMBIA - MO"
"US"|"US29153"|"Ozark County, MO"|"US159"|"SPRINGFIELD - MO"
"US"|"US29155"|"Pemiscot County, MO"|"US082"|"JONESBORO - AR"
"US"|"US29157"|"Perry County, MO"|"US025"|"CAPE GIRARDEAU-JACKSON - MO-IL"
"US"|"US29159"|"Pettis County, MO"|"US084"|"KANSAS CITY-OVERLAND PARK-KANSAS CITY - MO-KS"
"US"|"US29161"|"Phelps County, MO"|"US159"|"SPRINGFIELD - MO"
"US"|"US29163"|"Pike County, MO"|"US160"|"ST. LOUIS-ST. CHARLES-FARMINGTON - MO-IL"
"US"|"US29165"|"Platte County, MO"|"US084"|"KANSAS CITY-OVERLAND PARK-KANSAS CITY - MO-KS"
"US"|"US29167"|"Polk County, MO"|"US159"|"SPRINGFIELD - MO"
"US"|"US29169"|"Pulaski County, MO"|"US159"|"SPRINGFIELD - MO"
"US"|"US29171"|"Putnam County, MO"|"US084"|"KANSAS CITY-OVERLAND PARK-KANSAS CITY - MO-KS"
"US"|"US29173"|"Ralls County, MO"|"US158"|"SPRINGFIELD - IL"
"US"|"US29175"|"Randolph County, MO"|"US037"|"COLUMBIA - MO"
"US"|"US29177"|"Ray County, MO"|"US084"|"KANSAS CITY-OVERLAND PARK-KANSAS CITY - MO-KS"
"US"|"US29179"|"Reynolds County, MO"|"US160"|"ST. LOUIS-ST. CHARLES-FARMINGTON - MO-IL"
"US"|"US29181"|"Ripley County, MO"|"US025"|"CAPE GIRARDEAU-JACKSON - MO-IL"
"US"|"US29183"|"St. Charles County, MO"|"US160"|"ST. LOUIS-ST. CHARLES-FARMINGTON - MO-IL"
"US"|"US29185"|"St. Clair County, MO"|"US084"|"KANSAS CITY-OVERLAND PARK-KANSAS CITY - MO-KS"
"US"|"US29186"|"Ste. Genevieve County, MO"|"US160"|"ST. LOUIS-ST. CHARLES-FARMINGTON - MO-IL"
"US"|"US29187"|"St. Francois County, MO"|"US160"|"ST. LOUIS-ST. CHARLES-FARMINGTON - MO-IL"
"US"|"US29189"|"St. Louis County, MO"|"US160"|"ST. LOUIS-ST. CHARLES-FARMINGTON - MO-IL"
"US"|"US29195"|"Saline County, MO"|"US084"|"KANSAS CITY-OVERLAND PARK-KANSAS CITY - MO-KS"
"US"|"US29197"|"Schuyler County, MO"|"US084"|"KANSAS CITY-OVERLAND PARK-KANSAS CITY - MO-KS"
"US"|"US29199"|"Scotland County, MO"|"US126"|"PEORIA-CANTON - IL"
"US"|"US29201"|"Scott County, MO"|"US025"|"CAPE GIRARDEAU-JACKSON - MO-IL"
"US"|"US29203"|"Shannon County, MO"|"US159"|"SPRINGFIELD - MO"
"US"|"US29205"|"Shelby County, MO"|"US037"|"COLUMBIA - MO"
"US"|"US29207"|"Stoddard County, MO"|"US025"|"CAPE GIRARDEAU-JACKSON - MO-IL"
"US"|"US29209"|"Stone County, MO"|"US159"|"SPRINGFIELD - MO"
"US"|"US29211"|"Sullivan County, MO"|"US084"|"KANSAS CITY-OVERLAND PARK-KANSAS CITY - MO-KS"
"US"|"US29213"|"Taney County, MO"|"US159"|"SPRINGFIELD - MO"
"US"|"US29215"|"Texas County, MO"|"US159"|"SPRINGFIELD - MO"
"US"|"US29217"|"Vernon County, MO"|"US083"|"JOPLIN - MO"
"US"|"US29219"|"Warren County, MO"|"US160"|"ST. LOUIS-ST. CHARLES-FARMINGTON - MO-IL"
"US"|"US29221"|"Washington County, MO"|"US160"|"ST. LOUIS-ST. CHARLES-FARMINGTON - MO-IL"
"US"|"US29223"|"Wayne County, MO"|"US025"|"CAPE GIRARDEAU-JACKSON - MO-IL"
"US"|"US29225"|"Webster County, MO"|"US159"|"SPRINGFIELD - MO"
"US"|"US29227"|"Worth County, MO"|"US084"|"KANSAS CITY-OVERLAND PARK-KANSAS CITY - MO-KS"
"US"|"US29229"|"Wright County, MO"|"US159"|"SPRINGFIELD - MO"
"US"|"US29510"|"St. Louis city, MO"|"US160"|"ST. LOUIS-ST. CHARLES-FARMINGTON - MO-IL"
"US"|"US30001"|"Beaverhead County, MT"|"US073"|"HELENA - MT"
"US"|"US30003"|"Big Horn County, MT"|"US018"|"BILLINGS - MT"
"US"|"US30005"|"Blaine County, MT"|"US065"|"GREAT FALLS - MT"
"US"|"US30007"|"Broadwater County, MT"|"US073"|"HELENA - MT"
"US"|"US30009"|"Carbon County, MT"|"US018"|"BILLINGS - MT"
"US"|"US30011"|"Carter County, MT"|"US018"|"BILLINGS - MT"
"US"|"US30013"|"Cascade County, MT"|"US065"|"GREAT FALLS - MT"
"US"|"US30015"|"Chouteau County, MT"|"US065"|"GREAT FALLS - MT"
"US"|"US30017"|"Custer County, MT"|"US018"|"BILLINGS - MT"
"US"|"US30019"|"Daniels County, MT"|"US018"|"BILLINGS - MT"
"US"|"US30021"|"Dawson County, MT"|"US018"|"BILLINGS - MT"
"US"|"US30023"|"Deer Lodge County, MT"|"US073"|"HELENA - MT"
"US"|"US30025"|"Fallon County, MT"|"US018"|"BILLINGS - MT"
"US"|"US30027"|"Fergus County, MT"|"US018"|"BILLINGS - MT"
"US"|"US30029"|"Flathead County, MT"|"US111"|"MISSOULA - MT"
"US"|"US30031"|"Gallatin County, MT"|"US073"|"HELENA - MT"
"US"|"US30033"|"Garfield County, MT"|"US018"|"BILLINGS - MT"
"US"|"US30035"|"Glacier County, MT"|"US065"|"GREAT FALLS - MT"
"US"|"US30037"|"Golden Valley County, MT"|"US018"|"BILLINGS - MT"
"US"|"US30039"|"Granite County, MT"|"US073"|"HELENA - MT"
"US"|"US30041"|"Hill County, MT"|"US065"|"GREAT FALLS - MT"
"US"|"US30043"|"Jefferson County, MT"|"US073"|"HELENA - MT"
"US"|"US30045"|"Judith Basin County, MT"|"US018"|"BILLINGS - MT"
"US"|"US30047"|"Lake County, MT"|"US111"|"MISSOULA - MT"
"US"|"US30049"|"Lewis and Clark County, MT"|"US073"|"HELENA - MT"
"US"|"US30051"|"Liberty County, MT"|"US065"|"GREAT FALLS - MT"
"US"|"US30053"|"Lincoln County, MT"|"US111"|"MISSOULA - MT"
"US"|"US30055"|"McCone County, MT"|"US018"|"BILLINGS - MT"
"US"|"US30057"|"Madison County, MT"|"US073"|"HELENA - MT"
"US"|"US30059"|"Meagher County, MT"|"US073"|"HELENA - MT"
"US"|"US30061"|"Mineral County, MT"|"US111"|"MISSOULA - MT"
"US"|"US30063"|"Missoula County, MT"|"US111"|"MISSOULA - MT"
"US"|"US30065"|"Musselshell County, MT"|"US018"|"BILLINGS - MT"
"US"|"US30067"|"Park County, MT"|"US073"|"HELENA - MT"
"US"|"US30069"|"Petroleum County, MT"|"US018"|"BILLINGS - MT"
"US"|"US30071"|"Phillips County, MT"|"US065"|"GREAT FALLS - MT"
"US"|"US30073"|"Pondera County, MT"|"US065"|"GREAT FALLS - MT"
"US"|"US30075"|"Powder River County, MT"|"US018"|"BILLINGS - MT"
"US"|"US30077"|"Powell County, MT"|"US073"|"HELENA - MT"
"US"|"US30079"|"Prairie County, MT"|"US018"|"BILLINGS - MT"
"US"|"US30081"|"Ravalli County, MT"|"US111"|"MISSOULA - MT"
"US"|"US30083"|"Richland County, MT"|"US018"|"BILLINGS - MT"
"US"|"US30085"|"Roosevelt County, MT"|"US018"|"BILLINGS - MT"
"US"|"US30087"|"Rosebud County, MT"|"US018"|"BILLINGS - MT"
"US"|"US30089"|"Sanders County, MT"|"US111"|"MISSOULA - MT"
"US"|"US30091"|"Sheridan County, MT"|"US018"|"BILLINGS - MT"
"US"|"US30093"|"Silver Bow County, MT"|"US073"|"HELENA - MT"
"US"|"US30095"|"Stillwater County, MT"|"US018"|"BILLINGS - MT"
"US"|"US30097"|"Sweet Grass County, MT"|"US018"|"BILLINGS - MT"
"US"|"US30099"|"Teton County, MT"|"US065"|"GREAT FALLS - MT"
"US"|"US30101"|"Toole County, MT"|"US065"|"GREAT FALLS - MT"
"US"|"US30103"|"Treasure County, MT"|"US018"|"BILLINGS - MT"
"US"|"US30105"|"Valley County, MT"|"US018"|"BILLINGS - MT"
"US"|"US30107"|"Wheatland County, MT"|"US073"|"HELENA - MT"
"US"|"US30109"|"Wibaux County, MT"|"US018"|"BILLINGS - MT"
"US"|"US30111"|"Yellowstone County, MT"|"US018"|"BILLINGS - MT"
"US"|"US31001"|"Adams County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31003"|"Antelope County, NE"|"US154"|"SIOUX CITY-VERMILLION - IA-NE-SD"
"US"|"US31005"|"Arthur County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31007"|"Banner County, NE"|"US150"|"SCOTTS BLUFF - NE"
"US"|"US31009"|"Blaine County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31011"|"Boone County, NE"|"US120"|"OMAHA-COUNCIL BLUFFS-FREMONT - NE-IA"
"US"|"US31013"|"Box Butte County, NE"|"US150"|"SCOTTS BLUFF - NE"
"US"|"US31015"|"Boyd County, NE"|"US154"|"SIOUX CITY-VERMILLION - IA-NE-SD"
"US"|"US31017"|"Brown County, NE"|"US134"|"RAPID CITY - SD"
"US"|"US31019"|"Buffalo County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31021"|"Burt County, NE"|"US120"|"OMAHA-COUNCIL BLUFFS-FREMONT - NE-IA"
"US"|"US31023"|"Butler County, NE"|"US120"|"OMAHA-COUNCIL BLUFFS-FREMONT - NE-IA"
"US"|"US31025"|"Cass County, NE"|"US120"|"OMAHA-COUNCIL BLUFFS-FREMONT - NE-IA"
"US"|"US31027"|"Cedar County, NE"|"US154"|"SIOUX CITY-VERMILLION - IA-NE-SD"
"US"|"US31029"|"Chase County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31031"|"Cherry County, NE"|"US134"|"RAPID CITY - SD"
"US"|"US31033"|"Cheyenne County, NE"|"US150"|"SCOTTS BLUFF - NE"
"US"|"US31035"|"Clay County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31037"|"Colfax County, NE"|"US120"|"OMAHA-COUNCIL BLUFFS-FREMONT - NE-IA"
"US"|"US31039"|"Cuming County, NE"|"US120"|"OMAHA-COUNCIL BLUFFS-FREMONT - NE-IA"
"US"|"US31041"|"Custer County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31043"|"Dakota County, NE"|"US154"|"SIOUX CITY-VERMILLION - IA-NE-SD"
"US"|"US31045"|"Dawes County, NE"|"US134"|"RAPID CITY - SD"
"US"|"US31047"|"Dawson County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31049"|"Deuel County, NE"|"US150"|"SCOTTS BLUFF - NE"
"US"|"US31051"|"Dixon County, NE"|"US154"|"SIOUX CITY-VERMILLION - IA-NE-SD"
"US"|"US31053"|"Dodge County, NE"|"US120"|"OMAHA-COUNCIL BLUFFS-FREMONT - NE-IA"
"US"|"US31055"|"Douglas County, NE"|"US120"|"OMAHA-COUNCIL BLUFFS-FREMONT - NE-IA"
"US"|"US31057"|"Dundy County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31059"|"Fillmore County, NE"|"US095"|"LINCOLN - NE"
"US"|"US31061"|"Franklin County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31063"|"Frontier County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31065"|"Furnas County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31067"|"Gage County, NE"|"US095"|"LINCOLN - NE"
"US"|"US31069"|"Garden County, NE"|"US150"|"SCOTTS BLUFF - NE"
"US"|"US31071"|"Garfield County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31073"|"Gosper County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31075"|"Grant County, NE"|"US134"|"RAPID CITY - SD"
"US"|"US31077"|"Greeley County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31079"|"Hall County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31081"|"Hamilton County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31083"|"Harlan County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31085"|"Hayes County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31087"|"Hitchcock County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31089"|"Holt County, NE"|"US154"|"SIOUX CITY-VERMILLION - IA-NE-SD"
"US"|"US31091"|"Hooker County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31093"|"Howard County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31095"|"Jefferson County, NE"|"US095"|"LINCOLN - NE"
"US"|"US31097"|"Johnson County, NE"|"US095"|"LINCOLN - NE"
"US"|"US31099"|"Kearney County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31101"|"Keith County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31103"|"Keya Paha County, NE"|"US134"|"RAPID CITY - SD"
"US"|"US31105"|"Kimball County, NE"|"US150"|"SCOTTS BLUFF - NE"
"US"|"US31107"|"Knox County, NE"|"US154"|"SIOUX CITY-VERMILLION - IA-NE-SD"
"US"|"US31109"|"Lancaster County, NE"|"US095"|"LINCOLN - NE"
"US"|"US31111"|"Lincoln County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31113"|"Logan County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31115"|"Loup County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31117"|"McPherson County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31119"|"Madison County, NE"|"US154"|"SIOUX CITY-VERMILLION - IA-NE-SD"
"US"|"US31121"|"Merrick County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31123"|"Morrill County, NE"|"US150"|"SCOTTS BLUFF - NE"
"US"|"US31125"|"Nance County, NE"|"US120"|"OMAHA-COUNCIL BLUFFS-FREMONT - NE-IA"
"US"|"US31127"|"Nemaha County, NE"|"US095"|"LINCOLN - NE"
"US"|"US31129"|"Nuckolls County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31131"|"Otoe County, NE"|"US095"|"LINCOLN - NE"
"US"|"US31133"|"Pawnee County, NE"|"US095"|"LINCOLN - NE"
"US"|"US31135"|"Perkins County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31137"|"Phelps County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31139"|"Pierce County, NE"|"US154"|"SIOUX CITY-VERMILLION - IA-NE-SD"
"US"|"US31141"|"Platte County, NE"|"US120"|"OMAHA-COUNCIL BLUFFS-FREMONT - NE-IA"
"US"|"US31143"|"Polk County, NE"|"US120"|"OMAHA-COUNCIL BLUFFS-FREMONT - NE-IA"
"US"|"US31145"|"Red Willow County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31147"|"Richardson County, NE"|"US095"|"LINCOLN - NE"
"US"|"US31149"|"Rock County, NE"|"US134"|"RAPID CITY - SD"
"US"|"US31151"|"Saline County, NE"|"US095"|"LINCOLN - NE"
"US"|"US31153"|"Sarpy County, NE"|"US120"|"OMAHA-COUNCIL BLUFFS-FREMONT - NE-IA"
"US"|"US31155"|"Saunders County, NE"|"US120"|"OMAHA-COUNCIL BLUFFS-FREMONT - NE-IA"
"US"|"US31157"|"Scotts Bluff County, NE"|"US150"|"SCOTTS BLUFF - NE"
"US"|"US31159"|"Seward County, NE"|"US095"|"LINCOLN - NE"
"US"|"US31161"|"Sheridan County, NE"|"US150"|"SCOTTS BLUFF - NE"
"US"|"US31163"|"Sherman County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31165"|"Sioux County, NE"|"US150"|"SCOTTS BLUFF - NE"
"US"|"US31167"|"Stanton County, NE"|"US154"|"SIOUX CITY-VERMILLION - IA-NE-SD"
"US"|"US31169"|"Thayer County, NE"|"US095"|"LINCOLN - NE"
"US"|"US31171"|"Thomas County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31173"|"Thurston County, NE"|"US154"|"SIOUX CITY-VERMILLION - IA-NE-SD"
"US"|"US31175"|"Valley County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31177"|"Washington County, NE"|"US120"|"OMAHA-COUNCIL BLUFFS-FREMONT - NE-IA"
"US"|"US31179"|"Wayne County, NE"|"US154"|"SIOUX CITY-VERMILLION - IA-NE-SD"
"US"|"US31181"|"Webster County, NE"|"US085"|"KEARNEY - NE"
"US"|"US31183"|"Wheeler County, NE"|"US154"|"SIOUX CITY-VERMILLION - IA-NE-SD"
"US"|"US31185"|"York County, NE"|"US095"|"LINCOLN - NE"
"US"|"US32001"|"Churchill County, NV"|"US136"|"RENO-SPARKS - NV"
"US"|"US32003"|"Clark County, NV"|"US092"|"LAS VEGAS-PARADISE-PAHRUMP - NV"
"US"|"US32005"|"Douglas County, NV"|"US140"|"SACRAMENTO-ARDEN-ARCADE-TRUCKEE - CA-NV"
"US"|"US32007"|"Elko County, NV"|"US136"|"RENO-SPARKS - NV"
"US"|"US32009"|"Esmeralda County, NV"|"US092"|"LAS VEGAS-PARADISE-PAHRUMP - NV"
"US"|"US32011"|"Eureka County, NV"|"US136"|"RENO-SPARKS - NV"
"US"|"US32013"|"Humboldt County, NV"|"US136"|"RENO-SPARKS - NV"
"US"|"US32015"|"Lander County, NV"|"US136"|"RENO-SPARKS - NV"
"US"|"US32017"|"Lincoln County, NV"|"US092"|"LAS VEGAS-PARADISE-PAHRUMP - NV"
"US"|"US32019"|"Lyon County, NV"|"US136"|"RENO-SPARKS - NV"
"US"|"US32021"|"Mineral County, NV"|"US136"|"RENO-SPARKS - NV"
"US"|"US32023"|"Nye County, NV"|"US092"|"LAS VEGAS-PARADISE-PAHRUMP - NV"
"US"|"US32027"|"Pershing County, NV"|"US136"|"RENO-SPARKS - NV"
"US"|"US32029"|"Storey County, NV"|"US136"|"RENO-SPARKS - NV"
"US"|"US32031"|"Washoe County, NV"|"US136"|"RENO-SPARKS - NV"
"US"|"US32033"|"White Pine County, NV"|"US136"|"RENO-SPARKS - NV"
"US"|"US32510"|"Carson City, NV"|"US136"|"RENO-SPARKS - NV"
"US"|"US33001"|"Belknap County, NH"|"US022"|"BOSTON-WORCESTER-MANCHESTER - MA-NH"
"US"|"US33003"|"Carroll County, NH"|"US022"|"BOSTON-WORCESTER-MANCHESTER - MA-NH"
"US"|"US33005"|"Cheshire County, NH"|"US022"|"BOSTON-WORCESTER-MANCHESTER - MA-NH"
"US"|"US33007"|"Coos County, NH"|"US022"|"BOSTON-WORCESTER-MANCHESTER - MA-NH"
"US"|"US33009"|"Grafton County, NH"|"US022"|"BOSTON-WORCESTER-MANCHESTER - MA-NH"
"US"|"US33011"|"Hillsborough County, NH"|"US022"|"BOSTON-WORCESTER-MANCHESTER - MA-NH"
"US"|"US33013"|"Merrimack County, NH"|"US022"|"BOSTON-WORCESTER-MANCHESTER - MA-NH"
"US"|"US33015"|"Rockingham County, NH"|"US022"|"BOSTON-WORCESTER-MANCHESTER - MA-NH"
"US"|"US33017"|"Strafford County, NH"|"US022"|"BOSTON-WORCESTER-MANCHESTER - MA-NH"
"US"|"US33019"|"Sullivan County, NH"|"US022"|"BOSTON-WORCESTER-MANCHESTER - MA-NH"
"US"|"US34001"|"Atlantic County, NJ"|"US127"|"PHILADELPHIA-CAMDEN-VINELAND - PA-NJ-DE-MD"
"US"|"US34003"|"Bergen County, NJ"|"US118"|"NEW YORK-NEWARK-BRIDGEPORT - NY-NJ-CT-PA"
"US"|"US34005"|"Burlington County, NJ"|"US127"|"PHILADELPHIA-CAMDEN-VINELAND - PA-NJ-DE-MD"
"US"|"US34007"|"Camden County, NJ"|"US127"|"PHILADELPHIA-CAMDEN-VINELAND - PA-NJ-DE-MD"
"US"|"US34009"|"Cape May County, NJ"|"US127"|"PHILADELPHIA-CAMDEN-VINELAND - PA-NJ-DE-MD"
"US"|"US34011"|"Cumberland County, NJ"|"US127"|"PHILADELPHIA-CAMDEN-VINELAND - PA-NJ-DE-MD"
"US"|"US34013"|"Essex County, NJ"|"US118"|"NEW YORK-NEWARK-BRIDGEPORT - NY-NJ-CT-PA"
"US"|"US34015"|"Gloucester County, NJ"|"US127"|"PHILADELPHIA-CAMDEN-VINELAND - PA-NJ-DE-MD"
"US"|"US34017"|"Hudson County, NJ"|"US118"|"NEW YORK-NEWARK-BRIDGEPORT - NY-NJ-CT-PA"
"US"|"US34019"|"Hunterdon County, NJ"|"US118"|"NEW YORK-NEWARK-BRIDGEPORT - NY-NJ-CT-PA"
"US"|"US34021"|"Mercer County, NJ"|"US118"|"NEW YORK-NEWARK-BRIDGEPORT - NY-NJ-CT-PA"
"US"|"US34023"|"Middlesex County, NJ"|"US118"|"NEW YORK-NEWARK-BRIDGEPORT - NY-NJ-CT-PA"
"US"|"US34025"|"Monmouth County, NJ"|"US118"|"NEW YORK-NEWARK-BRIDGEPORT - NY-NJ-CT-PA"
"US"|"US34027"|"Morris County, NJ"|"US118"|"NEW YORK-NEWARK-BRIDGEPORT - NY-NJ-CT-PA"
"US"|"US34029"|"Ocean County, NJ"|"US118"|"NEW YORK-NEWARK-BRIDGEPORT - NY-NJ-CT-PA"
"US"|"US34031"|"Passaic County, NJ"|"US118"|"NEW YORK-NEWARK-BRIDGEPORT - NY-NJ-CT-PA"
"US"|"US34033"|"Salem County, NJ"|"US127"|"PHILADELPHIA-CAMDEN-VINELAND - PA-NJ-DE-MD"
"US"|"US34035"|"Somerset County, NJ"|"US118"|"NEW YORK-NEWARK-BRIDGEPORT - NY-NJ-CT-PA"
"US"|"US34037"|"Sussex County, NJ"|"US118"|"NEW YORK-NEWARK-BRIDGEPORT - NY-NJ-CT-PA"
"US"|"US34039"|"Union County, NJ"|"US118"|"NEW YORK-NEWARK-BRIDGEPORT - NY-NJ-CT-PA"
"US"|"US34041"|"Warren County, NJ"|"US118"|"NEW YORK-NEWARK-BRIDGEPORT - NY-NJ-CT-PA"
"US"|"US35001"|"Bernalillo County, NM"|"US005"|"ALBUQUERQUE - NM"
"US"|"US35003"|"Catron County, NM"|"US128"|"PHOENIX-MESA-SCOTTSDALE - AZ"
"US"|"US35005"|"Chaves County, NM"|"US107"|"MIDLAND-ODESSA - TX"
"US"|"US35006"|"Cibola County, NM"|"US005"|"ALBUQUERQUE - NM"
"US"|"US35007"|"Colfax County, NM"|"US132"|"PUEBLO - CO"
"US"|"US35009"|"Curry County, NM"|"US007"|"AMARILLO - TX"
"US"|"US35011"|"De Baca County, NM"|"US007"|"AMARILLO - TX"
"US"|"US35013"|"Dona Ana County, NM"|"US051"|"EL PASO - TX"
"US"|"US35015"|"Eddy County, NM"|"US107"|"MIDLAND-ODESSA - TX"
"US"|"US35017"|"Grant County, NM"|"US051"|"EL PASO - TX"
